depth	depth_interval	month	sea_basin	mean	std	count	max	min	95p	5p	min_depth	max_depth	min_range_value	max_range_value
60.0	55.0_65.0	10	Western Gotland Basin	1.62	0.05	16.0	1.71	1.53			55.0	65.0	1.22	2.05
60.0	55.0_65.0	11	Western Gotland Basin	1.65	0.07	22.0	1.73	1.53			55.0	65.0	1.22	2.08
60.0	55.0_65.0	12	Western Gotland Basin	1.64	0.07	25.0	1.76	1.51			55.0	65.0	1.21	2.11
70.0	65.0_75.0	1	Western Gotland Basin	1.66	0.07	21.0	1.77	1.57			65.0	75.0	1.26	2.12
70.0	65.0_75.0	2	Western Gotland Basin	1.66	0.06	18.0	1.78	1.56			65.0	75.0	1.25	2.14
70.0	65.0_75.0	3	Western Gotland Basin	1.63	0.08	20.0	1.77	1.49			65.0	75.0	1.19	2.12
70.0	65.0_75.0	4	Western Gotland Basin	1.62	0.06	19.0	1.76	1.56			65.0	75.0	1.25	2.11
70.0	65.0_75.0	6	Western Gotland Basin	1.65	0.07	16.0	1.78	1.52			65.0	75.0	1.22	2.14
70.0	65.0_75.0	8	Western Gotland Basin	1.65	0.07	16.0	1.77	1.53			65.0	75.0	1.22	2.12
70.0	65.0_75.0	10	Western Gotland Basin	1.66	0.06	16.0	1.76	1.54			65.0	75.0	1.23	2.11
70.0	65.0_75.0	11	Western Gotland Basin	1.68	0.07	22.0	1.76	1.55			65.0	75.0	1.24	2.11
70.0	65.0_75.0	12	Western Gotland Basin	1.66	0.07	25.0	1.79	1.55			65.0	75.0	1.24	2.15
80.0	75.0_85.0	1	Western Gotland Basin	1.68	0.07	21.0	1.79	1.57			75.0	85.0	1.26	2.15
80.0	75.0_85.0	2	Western Gotland Basin	1.69	0.06	18.0	1.82	1.57			75.0	85.0	1.26	2.18
80.0	75.0_85.0	3	Western Gotland Basin	1.65	0.09	20.0	1.8	1.48			75.0	85.0	1.18	2.16
80.0	75.0_85.0	4	Western Gotland Basin	1.66	0.07	19.0	1.8	1.56			75.0	85.0	1.25	2.16
80.0	75.0_85.0	6	Western Gotland Basin	1.67	0.09	16.0	1.81	1.53			75.0	85.0	1.22	2.17
80.0	75.0_85.0	7	Western Gotland Basin	1.68	0.08	16.0	1.82	1.57			75.0	85.0	1.26	2.18
80.0	75.0_85.0	8	Western Gotland Basin	1.67	0.08	17.0	1.82	1.54			75.0	85.0	1.23	2.18
80.0	75.0_85.0	10	Western Gotland Basin	1.69	0.07	16.0	1.81	1.54			75.0	85.0	1.23	2.17
80.0	75.0_85.0	11	Western Gotland Basin	1.7	0.07	22.0	1.79	1.57			75.0	85.0	1.26	2.15
80.0	75.0_85.0	12	Western Gotland Basin	1.68	0.06	25.0	1.8	1.58			75.0	85.0	1.26	2.16
90.0	85.0_95.0	1	Western Gotland Basin	1.7	0.07	21.0	1.81	1.58			85.0	95.0	1.26	2.17
90.0	85.0_95.0	2	Western Gotland Basin	1.7	0.07	18.0	1.83	1.56			85.0	95.0	1.25	2.2
90.0	85.0_95.0	3	Western Gotland Basin	1.68	0.09	20.0	1.81	1.49			85.0	95.0	1.19	2.17
90.0	85.0_95.0	4	Western Gotland Basin	1.67	0.07	19.0	1.81	1.56			85.0	95.0	1.25	2.17
90.0	85.0_95.0	6	Western Gotland Basin	1.68	0.09	16.0	1.82	1.54			85.0	95.0	1.23	2.18
90.0	85.0_95.0	7	Western Gotland Basin	1.69	0.08	16.0	1.82	1.56			85.0	95.0	1.25	2.18
90.0	85.0_95.0	8	Western Gotland Basin	1.68	0.07	17.0	1.82	1.55			85.0	95.0	1.24	2.18
90.0	85.0_95.0	11	Western Gotland Basin	1.72	0.07	21.0	1.82	1.58			85.0	95.0	1.26	2.18
90.0	85.0_95.0	12	Western Gotland Basin	1.7	0.07	25.0	1.82	1.6			85.0	95.0	1.28	2.18
100.0	95.0_112.5	1	Western Gotland Basin	1.7	0.07	20.0	1.83	1.59			95.0	112.5	1.27	2.2
100.0	95.0_112.5	2	Western Gotland Basin	1.72	0.07	18.0	1.83	1.61			95.0	112.5	1.29	2.2
100.0	95.0_112.5	3	Western Gotland Basin	1.68	0.09	21.0	1.82	1.5			95.0	112.5	1.2	2.18
100.0	95.0_112.5	4	Western Gotland Basin	1.68	0.07	19.0	1.82	1.56			95.0	112.5	1.25	2.18
100.0	95.0_112.5	6	Western Gotland Basin	1.69	0.09	16.0	1.82	1.54			95.0	112.5	1.23	2.18
100.0	95.0_112.5	7	Western Gotland Basin	1.7	0.08	16.0	1.83	1.57			95.0	112.5	1.26	2.2
100.0	95.0_112.5	8	Western Gotland Basin	1.7	0.08	16.0	1.83	1.55			95.0	112.5	1.24	2.2
100.0	95.0_112.5	11	Western Gotland Basin	1.73	0.07	22.0	1.83	1.58			95.0	112.5	1.26	2.2
100.0	95.0_112.5	12	Western Gotland Basin	1.71	0.07	26.0	1.83	1.6			95.0	112.5	1.28	2.2
125.0	112.5_137.5	11	Western Gotland Basin	1.77	0.07	16.0	1.84	1.6			112.5	137.5	1.28	2.21
125.0	112.5_137.5	12	Western Gotland Basin	1.74	0.07	19.0	1.83	1.63			112.5	137.5	1.3	2.2
150.0	137.5_162.5	11	Western Gotland Basin	1.77	0.07	16.0	1.84	1.6			137.5	162.5	1.28	2.21
150.0	137.5_162.5	12	Western Gotland Basin	1.75	0.07	19.0	1.85	1.63			137.5	162.5	1.3	2.22
175.0	162.5_187.5	12	Western Gotland Basin	1.75	0.08	17.0	1.84	1.63			162.5	187.5	1.3	2.21
200.0	187.5_212.5	12	Western Gotland Basin	1.76	0.08	19.0	1.84	1.63			187.5	212.5	1.3	2.21
225.0	212.5_237.5	12	Western Gotland Basin	1.77	0.07	17.0	1.85	1.64			212.5	237.5	1.31	2.22
250.0	237.5_275.0	12	Western Gotland Basin	1.77	0.07	17.0	1.85	1.64			237.5	275.0	1.31	2.22
300.0	275.0_350.0	12	Western Gotland Basin	1.78	0.06	17.0	1.85	1.65			275.0	350.0	1.32	2.22
400.0	350.0_425.0	12	Western Gotland Basin	1.78	0.07	16.0	1.85	1.65			350.0	425.0	1.32	2.22
450.0	425.0_475.0	12	Western Gotland Basin	1.78	0.07	17.0	1.88	1.65			425.0	475.0	1.32	2.26
